ZERG	DEVASTATING CHARGE	PASSIVE	DEVASTATING CHARGE: PASSIVE Immediately after this Unit completes a successful Charge, resolve the IMPACT (1) 5+ effect.	Zerg Cards · sheet 10
ZERG	SQUADRON	PASSIVE	"SQUADRON: PASSIVE This Unit’s Horizontal Coherency is 4""."	Zerg Cards · sheet 10
ZERG	ADRENAL GLANDS	PASSIVE	ADRENAL GLANDS: PASSIVE This Unit’s Claws and Shredding Claws weapons gain PRECISION (2).	Zerg Cards · sheet 10
ZERG	BURROW AMBUSH	PASSIVE	"BURROW AMBUSH: PASSIVE When this Unit is nominated to deploy from the Reserves, it may resolve the PLACE (18) effect from the controlling player's Entry Edge. No model may be set Within 10"" of any Enemy model. This Unit's Activation ends."	Zerg Cards · sheet 10
ZERG	DEVASTATING CHARGE	PASSIVE	DEVASTATING CHARGE: PASSIVE Immediately after this Unit completes a successful Charge, resolve the IMPACT (1) 5+ effect.	Zerg Cards · sheet 11
ZERG	METABOLIC BOOST	ACTIVE	METABOLIC BOOST: ACTIVE 1 BM When determining Charge Distance for this Unit, roll 2D6 instead of D6 and use the higher result to add to the Unit’s Speed characteristic.	Zerg Cards · sheet 11
ZERG	SQUADRON	PASSIVE	"SQUADRON: PASSIVE This Unit’s Horizontal Coherency is 4""."	Zerg Cards · sheet 11
ZERG	RAPTOR STRAIN	PASSIVE	RAPTOR STRAIN: PASSIVE This Unit can move through IMPASSABLE TERRAIN of Size 4 or less and change elevation without using ACCESS POINTS.	Zerg Cards · sheet 11
ZERG	ADRENAL GLANDS	PASSIVE	ADRENAL GLANDS: PASSIVE This Unit’s Claws and Shredding Claws weapons gain PRECISION (2).	Zerg Cards · sheet 11
ZERG	BURROW AMBUSH	PASSIVE	"BURROW AMBUSH: PASSIVE When this Unit is nominated to deploy from the Reserves, it may resolve the PLACE (18) effect from the controlling player's Entry Edge. No model may be set Within 10"" of any Enemy model. This Unit's Activation ends."	Zerg Cards · sheet 11
ZERG	METABOLIC BOOST	ACTIVE	METABOLIC BOOST: ACTIVE 1 BM When determining Charge Distance for this Unit, roll 2D6 instead of D6 and use the higher result to add to the Unit’s Speed characteristic.	Zerg Cards · sheet 12
ZERG	ZERGLING RECONSTITUTION	ACTIVE	ZERGLING RECONSTITUTION: ACTIVE 1 BM Resolve the RESPAWN (2) effect, or RESPAWN (3) if the Unit is ON CREEP.	Zerg Cards · sheet 12
ZERG	SQUADRON	PASSIVE	"SQUADRON: PASSIVE This Unit’s Horizontal Coherency is 4""."	Zerg Cards · sheet 12
ZERG	BURROW AMBUSH	PASSIVE	"BURROW AMBUSH: PASSIVE When this Unit is nominated to deploy from the Reserves, it may resolve the PLACE (18) effect from the controlling player's Entry Edge. No model may be set Within 10"" of any Enemy model. This Unit's Activation ends."	Zerg Cards · sheet 12
ZERG	PNEUMATIZED CARAPACE	REACTION	PNEUMATIZED CARAPACE: REACTION Use after a Friendly Unit rolls a D6 for Charge Distance. Roll an additional D6 and use the higher result to calculate the total Charge Distance.	Zerg Cards · sheet 13
ZERG	LIE IN WAIT	ACTIVE	LIE IN WAIT: ACTIVE The active, Unengaged Ground Unit gains the Burrowed Status.	Zerg Cards · sheet 13
ZERG	CARAPACE	REACTION	CARAPACE: REACTION Use before a Friendly Unit makes an Armour Roll. That Unit gains TOUGH (1) for this roll.	Zerg Cards · sheet 13
ZERG	BROOD INSTINCT	REACTION	BROOD INSTINCT: REACTION Use before a Friendly Unit makes an Evade Roll. Apply a +1 Modifier to that roll.	Zerg Cards · sheet 13
ZERG	ZERG CREEP	PASSIVE	ZERG CREEP: PASSIVE During Army Building, select exactly one Creep Card and add it to their Army List, paying its listed cost (if any).	Zerg Cards · sheet 13
ZERG	EXCRETE CREEP	ACTIVE	"EXCRETE CREEP: ACTIVE Set a Creep Tumor token on the battlefield Within 6"" (Line of Sight is not required) of either a Friendly Entry Edge or an existing Friendly Creep Tumor token."	Zerg Cards · sheet 14
ZERG	MALEVOLENT MATRIARCH	PASSIVE	MALEVOLENT MATRIARCH: PASSIVE If the active Friendly Zerg Unit declares a Charge action while ON CREEP, it gains +1 Modifier to IMPACT Hit Rolls.	Zerg Cards · sheet 14
ZERG	CREEP REMOVAL	PASSIVE	"CREEP REMOVAL: PASSIVE If an Enemy Unit ends a Move, Deploy, Run, Charge or Disengage action Within 1"" of a Friendly Creep Tumor token, remove that token from the battlefield."	Zerg Cards · sheet 14
ZERG	WILD MUTATION	ACTIVE	WILD MUTATION: ACTIVE If the active unit is ON CREEP, the unit gains BUFF Speed (1) and its first used Weapon gains PRECISION (1).	Zerg Cards · sheet 14
ZERG	ZERG CREEP	PASSIVE	ZERG CREEP: PASSIVE During Army Building, you must select exactly one Creep Card and add it to your Army List, paying its listed cost (if any).	Zerg Cards · sheet 14
ZERG	PREDATION	ACTIVE	PREDATION: ACTIVE The active Unit’s Close Combat Weapons gain INSTANT.	Zerg Cards · sheet 15
ZERG	SPEED ON CREEP	PASSIVE	SPEED ON CREEP: PASSIVE If the active Friendly Zerg Unit is ON CREEP, increase its Speed characteristic by 1.	Zerg Cards · sheet 15
ZERG	CREEP REMOVAL	PASSIVE	"CREEP REMOVAL: PASSIVE If an Enemy Unit ends a Move, Deploy, Run, Charge or Disengage action Within 1"" of a Friendly Creep Tumor token, remove that token from the battlefield."	Zerg Cards · sheet 15
ZERG	FERAL RAGE	ACTIVE	FERAL RAGE: ACTIVE The active Unit’s first Close Combat Weapon used gains PRECISION (2).	Zerg Cards · sheet 15
ZERG	FERAL RAGE	ACTIVE	FERAL RAGE: ACTIVE The active Unit’s first Close Combat Weapon used gains PRECISION (2).	Zerg Cards · sheet 16
TERRAN	TERRAN TENACITY	ACTIVE	Once per Game. Immediately claim the First Player Marker. No other player may claim the First Player Marker for the remainder of this Phase.	Terran Cards
TERRAN	ARMED AND READY	ACTIVE	The active Biological Unit Deploys from any table edge that is not a player's Entry Edge. No model may be placed Within 10" of any Enemy model. This ability cannot be used if another Friendly Biological Unit has already been Deployed this Round.	Terran Cards
PROTOSS	STRATEGIC RECALL	ACTIVE	The active, Unengaged Ground Unit is returned to Reserves instead of performing an action.	Protoss Cards
PROTOSS	GRAVITIC BOOSTERS	REACTION	Use after a Friendly Unit rolls a D6 for Charge Distance. Add 1 to the Charge Distance for this Unit.	Protoss Cards
ZERG	LIVING GLOB OF TISSUE	PASSIVE	Creep Tumor tokens have STAY IN PLAY and DISPLACEMENT.	Zerg Cards
